permco_1,permco_2,ssd,comnam_1,ticker_1,comnam_2,ticker_2
41060,54756,2.746476173411912,HARVARD BIOSCIENCE INC,HBIO,A10 NETWORKS INC,ATEN
10512,50706,2.749791551218656,MERIT MEDICAL SYSTEMS INC,MMSI,VONAGE HOLDINGS CORP,VG
21090,52843,2.752499776544637,LEE ENTERPRISES INC,LEE,SCULPTOR CAPITAL MANAGEMENT INC,SCU
52854,55544,2.752828759868548,AMERICAN PUBLIC EDUCATION INC,APEI,CHROMADEX CORP,CDXC
21385,54155,2.753181320233793,TUTOR PERINI CORP,TPC,FRANCHISE GROUP INC,FRG
12384,37472,2.7670972767703423,RAVE RESTAURANT GROUP INC,RAVE,REGIS CORP MINN,RGS
55685,56878,2.776980220981825,DONNELLEY FINANCIAL SOL INC,DFIN,PENNANT GROUP INC,PNTG
13001,44612,2.7771923493778043,AMERICAN EAGLE OUTFITTERS INC NE,AEO,TD SYNNEX CORP,SNX
55702,56296,2.781073277150852,SHINECO INC,SISI,Q32 BIO INC,QTTB
15658,56757,2.7936852203213687,AEHR TEST SYSTEMS,AEHR,TRANSMEDICS GROUP INC,TMDX
43626,54857,2.7957814750736576,DICKS SPORTING GOODS INC,DKS,ALDEYRA THERAPEUTICS INC,ALDX
21927,56353,2.8000945904184453,WINNEBAGO INDUSTRIES INC,WGO,PLURALSIGHT INC,PS
14205,55051,2.80220974514328,NUANCE COMMUNICATIONS INC,NUAN,HUBSPOT INC,HUBS
53698,54886,2.8051914367233746,MAGNACHIP SEMICONDUCTOR CORP,MX,CELLULAR BIOMEDICINE GROUP INC,CBMG
54561,54720,2.81643512633173,IVERIC BIO INC,ISEE,INTRA CELLULAR THERAPIES INC,ITCI
9465,55391,2.834784304867429,COMSTOCK RESOURCES INC,CRK,CONIFER HOLDINGS INC,CNFR
21693,54577,2.845949613388969,SUPERIOR INDUSTRIES INTL INC,SUP,COOPER STANDARD HOLDINGS INC,CPS
14031,56895,2.856251918987593,MYRIAD GENETICS INC,MYGN,EXAGEN INC,XGN
10380,41157,2.856799304298252,IMMUNOGEN INC,IMGN,EXACT SCIENCES CORP,EXAS
4881,8565,2.8588790953210887,WD 40 CO,WDFC,CYANOTECH CORP,CYAN
38439,55849,2.866367537226243,LANTRONIX INC,LTRX,INTERNATIONAL MONEY EXPRESS INC,IMXI
6389,56306,2.8697097412653894,TECHNICAL COMMUNICATIONS CORP,TCCO,VIRTRA INC,VTSI
55594,56520,2.875614598103029,VIVEVE MEDICAL INC,VIVE,ENTASIS THERAPEUTICS HLDGS INC,ETTX
45288,56711,2.885333197655576,SALESFORCE INC,CRM,SILK ROAD MEDICAL INC,SILK
1519,34772,2.89210381642298,EMERSON RADIO CORP,MSN,AVALON HOLDINGS CORP,AWX
45190,53497,2.8965556823289105,ACADIA PHARMACEUTICALS,ACAD,REALPAGE INC,RP
6702,55224,2.900605121403716,LIVERAMP HOLDINGS INC,RAMP,BLUEPRINT MEDICINES CORP,BPMC
56124,56423,2.905051978875698,NANOVIBRONIX INC,NAOV,TRICIDA INC,TCDA
13300,54515,2.918290154350176,DARLING INGREDIENTS INC,DAR,B M C STOCK HLDGS INC,BMCH
54399,55289,2.9262583039003776,PENNYMAC FINANCIAL SVCS INC NEW,PFSI,TOPBUILD CORP,BLD
45878,53694,2.962831421215139,MARKETAXESS HLDGS INC,MKTX,FUTUREFUEL CORP,FF
55750,56427,2.963051099949122,G T Y TECHNOLOGY HOLDINGS INC MA,GTYH,VERRICA PHARMACEUTICALS INC,VRCA
26048,56809,2.98006449540043,ST JOE CO,JOE,PHREESIA INC,PHR
53545,55551,2.980502611248003,STANDARD A V B FINANCIAL CORP,STND,AMERICAN RENAL ASSOCIATES,ARA
157,1451,2.9942700785911773,MATSON INC,MATX,EATON VANCE CORP,EV
9977,29244,3.00245894757716,M G P INGREDIENTS INC,MGPI,NORTECH SYSTEMS INC,NSYS
11705,45428,3.0192911455787623,C P I AEROSTRUCTURES INC,CVU,NEUROMETRIX INC,NURO
3466,12949,3.021653126744507,PATRICK INDUSTRIES INC,PATK,STONEX GROUP INC,SNEX
13269,15686,3.027806977714929,AMEDISYS INC,AMED,S I G A TECHNOLOGIES INC,SIGA
34964,41080,3.0383043006737003,AMERICAN AXLE & MFG HLGDS INC,AXL,FLUOR CORP NEW,FLR
30249,55141,3.0386172198403707,ALBEMARLE CORP,ALB,WORKIVA INC,WK
1685,56907,3.0480814856088805,FEDEX CORP,FDX,BALDWIN INSURANCE GROUP INC,BWIN
43633,56465,3.055708707343592,DRIVE SHACK INC,DS,TILRAY BRANDS INC,TLRY
29298,53359,3.067318000660863,NEW CONCEPT ENERGY INC,GBR,MAXLINEAR INC,MXL
21425,54027,3.070505461962401,POLARIS INC,PII,GALECTIN THERAPEUTICS INC,GALT
55342,56720,3.0845761312892748,BARNES & NOBLE EDUCATION INC,BNED,KONTOOR BRANDS INC,KTB
36383,47214,3.102914296121606,UNITED PARCEL SERVICE INC,UPS,OMEGA FLEX INC,OFLX
20462,20470,3.108327944371041,CLEVELAND CLIFFS INC NEW,CLF,COHU INC,COHU
2913,55117,3.116273429472914,SIEBERT FINANCIAL CORP,SIEB,EVOFEM BIOSCIENCES INC,EVFM
38432,46846,3.1260518663357537,INNOVATIVE SOLUTIONS & SUPRT INC,ISSC,BUILDERS FIRSTSOURCE INC,BLDR
912,4678,3.128745841375024,CINCINNATI FINANCIAL CORP,CINF,UNICO AMERICAN CORP,UNAM
46691,50854,3.1326113935479647,CITI TRENDS INC,CTRN,ALPHATEC HOLDINGS INC,ATEC
15473,21530,3.141644113254736,AMAZON COM INC,AMZN,ROLLINS INC,ROL
54600,55398,3.150953502737249,ADVAXIS INC,ADXS,PREDICTIVE ONCOLOGY INC,POAI
13710,56558,3.15161790549835,AUTOSCOPE TECHNOLOGIES CORP,AATC,GRID DYNAMICS HOLDINGS INC,GDYN
50290,55622,3.1537727624943064,ACORDA THERAPEUTICS INC,ACOR,MY SIZE INC,MYSZ
8458,55487,3.17449113298183,CLEARFIELD INC,CLFD,MATCH GROUP INC NEW,MTCH
55874,56892,3.1760038997414526,J JILL INC,JILL,OPORTUN FINANCIAL CORP,OPRT
55543,56059,3.1814336123782008,SPYRE THERAPEUTICS INC,SYRE,DECIPHERA PHARMACEUTICALS INC,DCPH
21022,55936,3.1907425420207094,TRANSCONTINENTAL REALTY INVS INC,TCI,G1 THERAPEUTICS INC,GTHX
10224,45379,3.196824296336993,GEN DIGITAL INC,GEN,DOMINOS PIZZA INC,DPZ
15025,54971,3.205497569706085,BJS RESTAURANTS INC,BJRI,SAGE THERAPEUTICS INC,SAGE
54832,55696,3.2181039056318435,XTI AEROSPACE INC,XTIA,NOVAN INC,NOVN
42400,44059,3.221698797945794,A M N HEALTHCARE SERVICES INC,AMN,OPTIMUMBANK HOLDINGS INC,OPHC
13536,51447,3.227410644632178,SCHMITT INDUSTRIES INC ORE,SMIT,FIRST SOLAR INC,FSLR
11946,54029,3.232381487425381,WOLFSPEED INC,WOLF,MACOM TECHNOLOGY SOLS HLDS INC,MTSI
13402,32164,3.2331854674559777,COVENANT LOGISTICS GROUP INC,CVLG,SONIC AUTOMOTIVE INC,SAH
9278,54761,3.236572636236964,NATIONAL HOLDINGS CORP,NHLD,CASTLIGHT HEALTH INC,CSLT
6473,55592,3.248359794026849,ANIXA BIOSCIENCES INC,ANIX,SENSUS HEALTHCARE INC,SRTS
15158,56495,3.260495259396068,ACCELERATE DIAGNOSTICS INC,AXDX,PAYSIGN INC,PAYS
56422,56857,3.2630480011480425,REPAY HOLDINGS CORP,RPAY,DYNATRACE INC,DT
11778,54278,3.277450853198316,PATTERSON COMPANIES INC,PDCO,NEOGENOMICS INC,NEO
6149,54721,3.285180456092318,WILLIAMS SONOMA INC,WSM,MALIBU BOATS INC,MBUU
53673,56446,3.2989449970711884,TALPHERA INC,TLPH,ADIAL PHARMACEUTICALS INC,ADIL
20204,56338,3.3012889260302494,A P A CORP,APA,HELIUS MEDICAL TECHNOLOGIES INC,HSDT
52376,55931,3.311186701731291,INFINERA CORP,INFN,WIDEOPENWEST INC,WOW
20792,56058,3.3142403262292888,GENERAL ELECTRIC CO,GE,CELCUITY INC,CELC
11561,52404,3.334706737894336,CREDIT ACCEPTANCE CORP,CACC,THERIVA BIOLOGICS INC,TOVX
3682,17298,3.3409540759952434,PROGRESSIVE CORP OH,PGR,GAIA INC,GAIA
56339,56688,3.343601791726856,NLIGHT INC,LASR,PAGERDUTY INC,PD
52303,56120,3.357182125244261,TECHTARGET INC,TTGT,SAILPOINT TECHNOLOGIES HLDGS INC,SAIL
17202,52697,3.372970669754187,QUICKLOGIC CORP,QUIK,PALISADE BIO INC,PALI
55746,56390,3.378740393388561,BLACKLINE INC,BL,AVALARA INC,AVLR
55393,56586,3.425401199744302,GLOBAL BLOOD THERAPEUTICS INC,GBT,ATLAS TECHNICAL CONSULTANTS INC,ATCX
54665,56002,3.4259271669266287,A M C ENTERTAINMENT HOLDINGS INC,AMC,CIBUS INC,CBUS
54792,55108,3.47235761444837,SOCIETAL CDMO INC,SCTL,VIVANI MEDICAL INC,VANI
14479,55956,3.486679232499803,CENTURY ALUMINUM CO,CENX,ANTERO MIDSTREAM CORP,AM
46107,55143,3.4979598351168173,POLARITYTE INC,PTE,BELLICUM PHARMACEUTICALS INC,BLCM
15567,52967,3.5122668667297043,8X8 INC NEW,EGHT,BIOTELEMETRY INC,BEAT
10358,41702,3.5151415489768727,ZIX CORP,ZIXI,PERASO INC,PRSO
4338,35026,3.5248305439476,SOUTHWESTERN ENERGY CO,SWN,C N X RESOURCES CORP,CNX
51819,56687,3.5339906027473877,MADRIGAL PHARMACEUTICALS INC,MDGL,TRADEWEB MARKETS INC,TW
1810,11324,3.535484644771832,FORWARD INDUSTRIES INC NY,FORD,SCOTTS MIRACLE GRO CO,SMG
4494,15061,3.543793858648131,SUNLINK HEALTH SYSTEMS INC,SSY,BBQ HOLDINGS INC,BBQ
6760,20325,3.5671408436120693,BRINKER INTERNATIONAL INC,EAT,RESOLUTE FOREST PRODUCTS INC,RFP
44176,53988,3.575396931746446,NETGEAR INC,NTGR,PROTO LABS INC,PRLB
54875,56056,3.610750306485356,TRUECAR INC,TRUE,HAMILTON BEACH BRANDS HLDG CO,HBB
55111,55617,3.629803371953088,FRESHPET INC,FRPT,KINSALE CAPITAL GROUP INC,KNSL
53992,54620,3.6414271941162464,BRIGHTCOVE INC,BCOV,VERACYTE INC,VCYT
5152,17210,3.6465545110904394,FONAR CORP,FONR,BSQUARE CORP,BSQR
13099,53428,3.653036579939888,ARMATA PHARMACEUTICALS INC,ARMP,TELENAV INC,TNAV
55348,56921,3.6604400565327033,CHIASMA INC,CHMA,RELMADA THERAPEUTICS,RLMD
54448,56523,3.672106609648528,G T T COMMUNICATIONS INC,GTT,GRITSTONE BIO INC,GRTS
11111,43508,3.672450199350592,NATIONAL BEVERAGE CORP,FIZZ,SAIA INC,SAIA
13852,56883,3.690791831976129,CLIMB GLOBAL SOLUTIONS INC,CLMB,EQUINOX GOLD CORP,EQX
49997,56831,3.692668583267402,PLUS THERAPEUTICS INC,PSTV,MIRUM PHARMACEUTICALS INC,MIRM
13978,21356,3.6971495016621647,SMITH MICRO SOFTWARE INC,SMSI,P G & E CORP,PCG
54984,56220,3.698949310428788,INDEPENDENCE CONTRACT DRILLING,ICD,NINE ENERGY SERVICES INC,NINE
14535,15745,3.6996909396712434,STREAMLINE HEALTH SOLUTIONS INC,STRM,IDETIVE INC,INVE
55994,56289,3.7287210088430633,SOUNDTHINKING INC,SSTI,RED VIOLET INC,RDVT
20974,55976,3.7290997338124408,INCOME OPPORTUNITY RLTY INVS INC,IOR,ACCEL ENTERTAINMENT INC,ACEL
13796,56716,3.7373366281285687,NATURAL HEALTH TRENDS CORP,NHTC,SCIPLAY CORP,SCPL
2736,7093,3.756037130439367,LYDALL INC,LDL,MODINE MANUFACTURING CO,MOD
20448,55235,3.758004995988801,CINCINNATI BELL INC NEW,CBB,VIRTU FINANCIAL INC,VIRT
15314,16332,3.758507081448487,VERICEL CORP,VCEL,SLEEP NUMBER CORP,SNBR
12074,12147,3.768933786193722,FOSSIL GROUP INC,FOSL,TITAN INTERNATIONAL INC ILL,TWI
1513,36954,3.776780513563122,ELECTRO SENSORS INC,ELSE,EDGEWELL PERSONAL CARE CO,EPC
52669,53994,3.779597196307336,MASIMO CORP,MASI,CHEMOCENTRYX INC,CCXI
14715,55399,3.789790567914244,CASI PHARMACEUTICALS INC CYM,CASI,ZYNERBA PHARMACEUTICALS INC,ZYNE
50600,55410,3.8072640678734135,GYRE THERAPEUTICS INC,GYRE,REGENXBIO INC,RGNX
45174,56192,3.813727882380439,GENWORTH FINANCIAL INC,GNW,KALEYRA INC,KLR
56637,56810,3.8212257937752794,ROMEO POWER INC,RMO,SPRUCE POWER HOLDING CORP,SPRU
14582,41163,3.8245446477229073,JAKKS PACIFIC INC,JAKK,CONTANGO OIL AND GAS CO,MCF
8254,29028,3.827659932643599,XOMA ROYALTY CORP,XOMA,UNITED STATES STEEL CORP NEW,X
9604,56441,3.8279804554087296,MITEK SYSTEMS INC,MITK,TENABLE HOLDINGS INC,TENB
52284,56534,3.848260704377137,ALBIREO PHARMA INC,ALBO,GUARDANT HEALTH INC,GH
14442,15632,3.8496382477975097,I D T CORP,IDT,QAD INC,QADB
46146,56799,3.856949587279055,A R C DOCUMENTS SOLUTIONS INC,ARC,REALREAL INC,REAL
7459,56216,3.8654279344251874,L S I INDUSTRIES INC,LYTS,AVAYA HOLDINGS CORP,AVYA
55788,56190,3.915938995282442,FLEXSHOPPER INC,FPAY,CURO GROUP HOLDINGS CORP,CURO
4456,54209,3.952150066951876,T S R INC,TSRI,SHUTTERSTOCK INC,SSTK
54733,56346,3.969413632813783,CONCERT PHARMACEUTICALS INC,CNCE,SMARTSHEET INC,SMAR
53303,56597,3.979130222320397,I T TECH PACKAGING INC,ITP,BIOMX INC,PHGE
52547,53629,3.9955324408114095,LULULEMON ATHLETICA INC,LULU,SEMILEDS CORP,LEDS
55381,56462,3.9959470903798433,UNIQUE FABRICATING INC,UFAB,PROVENTION BIO INC,PRVB
41257,53355,4.027087644323693,MARINE PRODUCTS CORP,MPX,ZW DATA ACTION TECHNOLOGIES INC,CNET
54627,55747,4.063147957236712,CHEGG INC,CHGG,COUPA SOFTWARE INC,COUP
51559,54004,4.113663671590148,MEDICINOVA INC,MNOV,SYNACOR INC,SYNC
1557,53668,4.119529063265186,ENZO BIOCHEM INC,ENZ,NEOPHOTONICS CORP,NPTN
14043,55744,4.12322448416119,ACHIEVE LIFE SCIENCES INC,ACHV,ENTERO THERAPEUTICS INC,ENTO
16110,56550,4.124868333558996,PROTALIX BIOTHERAPEUTICS INC,PLX,SOLARWINDS CORP,SWI
52369,56679,4.126803315886937,GREEN BRICK PARTNERS INC,GRBK,SHOCKWAVE MEDICAL INC,SWAV
6977,50870,4.155883873671717,AIR T INC,AIRT,SYNCHRONOSS TECHNOLOGIES INC,SNCR
14838,56016,4.159887260346998,STRATEGIC EDUCATION INC,STRA,TYME TECHNOLOGIES INC,TYME
54990,55755,4.211279837300857,CELLECTAR BIOSCIENCES INC,CLRB,RESHAPE LIFESCIENCES INC,RSLS
15849,56706,4.223281782338392,INOTIV INC,NOTV,N G M BIOPHARMACEUTICALS INC,NGM
13913,17346,4.295886788559086,AMCON DISTRIBUTING CO,DIT,IMMERSION CORP,IMMR
15321,40213,4.296142167371412,CIENA CORP,CIEN,SHENANDOAH TELECOM CO,SHEN
54929,56181,4.3004188494244335,ADVANCED DRAINAGE SYSTEMS INC,WMS,QUANTERIX CORP,QTRX
37917,54805,4.3130894522632754,ARENA PHARMACEUTICALS INC,ARNA,GRUBHUB INC,GRUB
51454,56768,4.323447464614356,ORBCOMM INC,ORBC,REVOLVE GROUP INC,RVLV
36373,55623,4.353668715650815,INTELLICHECK INC,IDN,IMPINJ INC,PI
18404,54332,4.362677442279783,TERAWULF INC,WULF,FIRST INTERNET BANCORP,INBK
5828,26024,4.366236966467656,LOGILITY SUPPLY CHAIN SOL INC,LGTY,COTERRA ENERGY INC,CTRA
42430,45488,4.404910951391584,W W INTERNATIONAL INC,WW,STEREOTAXIS INC,STXS
56148,56719,4.4150469422904735,APELLIS PHARMACEUTICALS INC,APLS,UBER TECHNOLOGIES INC,UBER
56399,56657,4.422240968567422,TECTONIC THERAPEUTIC INC,TECX,SOLITON INC,SOLY
12204,53301,4.427246258138759,ARROWHEAD PHARMACEUTICALS INC,ARWR,KRATON CORP,KRA
56452,56905,4.434551457534472,CONSTELLATION PHARMA INC,CNST,APREA THERAPEUTICS INC,APRE
54750,54909,4.497019748841787,INSTALLED BUILDING PRODUCTS INC,IBP,CENTURY COMMUNITIES INC,CCS
31802,46028,4.498741156911376,NU SKIN ENTERPRISES INC,NUS,OTELCO INC,OTEL
54680,56042,4.500941060372894,KINDRED BIOSCIENCES INC,KIN,H F FOODS GROUP INC,HFFG
16622,54061,4.507539578737103,POWERFLEET INC,AIOT,FIESTA RESTAURANT GROUP INC,FRGI
1629,56795,4.522461186660156,CORELOGIC INC,CLGX,MORPHIC HOLDING INC,MORF
37171,53935,4.534145060110574,SEELOS THERAPEUTICS INC,SEEL,LUMOS PHARMA INC,LUMO
11901,12740,4.538592205513841,IAC INC,IAC,MEDIFAST INC,MED
53853,55365,4.543889804620124,ZILLOW GROUP INC,ZG,NATERA INC,NTRA
1071,6342,4.54408700449234,COEUR MINING INC,CDE,CULP INC,CULP
46285,54655,4.58079551174365,MOLECULAR TEMPLATES INC,MTEM,KARYOPHARM THERAPEUTICS INC,KPTI
12346,55281,4.593626843324687,FULL HOUSE RESORTS INC,FLL,ONE GROUP HOSPITALITY INC,STKS
21265,37726,4.59848628017469,NAVISTAR INTERNATIONAL CORP,NAV,INSMED INC,INSM
9558,56127,4.601505485596713,COHERENT CORP,COHR,SPERO THERAPEUTICS INC,SPRO
17970,53542,4.606452533181842,BEASLEY BROADCAST GROUP INC,BBGI,BIMI INTERNATIONAL MEDICAL INC,BIMI
44115,53901,4.644234908361881,FORMFACTOR INC,FORM,UBIQUITI INC,UI
54724,55297,4.650939417638011,TRAVERE THERAPEUTICS INC,TVTX,ALARM COM HOLDINGS INC,ALRM
54115,54381,4.690148512355835,SONNET BIOTHERAPEUTICS HLDGS INC,SONN,TEMPEST THERAPEUTICS INC,TPST
41391,48773,4.713047916666048,SEAGEN INC,SGEN,IROBOT CORP,IRBT
11083,13487,4.722757277834775,TIVITY HEALTH INC,TVTY,MIND TECHNOLOGY INC,MIND
56712,56801,4.723759995072284,TURNING POINT THERAPEUTICS INC,TPTX,STOKE THERAPEUTICS INC,STOK
56040,56442,4.775922408984801,CUSTOM TRUCK ONE SOURCE INC,CTOS,ALLAKOS INC,ALLK
53779,55273,4.798814116185602,BOINGO WIRELESS INC,WIFI,RIMINI STREET INC,RMNI
1783,56332,4.813733749152982,LISATA THERAPEUTICS INC,LSTA,RENOVARE ENVIRONMENTAL INC,RENO
56403,56528,4.81623699821719,EIDOS THERAPEUTICS INC,EIDX,SUTRO BIOPHARMA INC,STRO
20897,54740,4.85620671447335,HECLA MINING CO,HL,NATIONAL GENERAL HOLDINGS CORP,NGHC
6765,56057,4.858674536345723,THOR INDUSTRIES INC,THO,ANGI INC,ANGI
5849,54265,4.877851598500911,MR COOPER GROUP INC,COOP,R H,RH
6412,54725,4.884394737145238,S L M CORP,SLM,SHARPSPRING INC,SHSP
54739,56683,4.886509353051366,INOGEN INC,INGN,PRECISION BIOSCIENCES INC,DTIL
54848,55274,4.88677832455448,SUPERIOR DRILLING PRODUCTS INC,SDPI,HTG MOLECULAR DIAGNOSTICS INC,HTGM
45679,55341,4.887746299737531,B & G FOODS INC NEW,BGS,PAYPAL HOLDINGS INC,PYPL
45005,56233,4.924609275946803,CYCLACEL PHARMACEUTICALS INC,CYCC,VYNE THERAPEUTICS INC,VYNE
38463,55366,4.938241940026504,SPARTANNASH CO,SPTN,OLLIES BARGAIN OUTLET HLD INC,OLLI
55276,55471,4.976249491985433,ATYR PHARMA INC,ATYR,ASSOCIATED CAPITAL GROUP INC,AC
4295,15306,4.98957179716634,STURM RUGER & CO INC,RGR,CERUS CORP,CERS
12185,14801,5.008899251026854,PAPA JOHNS INTL INC,PZZA,ACACIA RESEARCH CORP,ACTG
54731,54867,5.029786523990839,AGROFRESH SOLUTIONS INC,AGFS,RESONANT INC,RESN
20271,54722,5.051320445021238,BARNWELL INDUSTRIES INC,BRN,NOVA LIFESTYLE INC,NVFY
53126,56737,5.064033129698851,ENLIGHTIFY INC,ENFY,QUINCE THERAPEUTICS INC,QNCX
6144,52292,5.080589410675401,STAAR SURGICAL CO,STAA,AMICUS THERAPEUTICS INC,FOLD
55529,55530,5.101208238426075,ARMSTRONG FLOORING INC,AFI,CORVUS PHARMACEUTICALS INC,CRVS
55195,56877,5.181102722042231,INOVALON HOLDINGS INC,INOV,PING IDENTITY HOLDING CORP,PING
7922,55424,5.201821125433846,D S S INC,DSS,EXTERRAN CORP,EXTN
6391,54701,5.209730262901463,AVIS BUDGET GROUP INC,CAR,NEW HOME CO INC,NWHM
56031,56396,5.231974300377539,CITIUS PHARMACEUTICALS INC,CTXR,APTINYX INC,APTX
7062,55468,5.279063088394262,DYCOM INDUSTRIES INC,DY,SURGERY PARTNERS INC,SGRY
53635,55990,5.320208971812218,ASSEMBLY BIOSCIENCES INC,ASMB,180 LIFE SCIENCES CORP,ATNF
36949,56234,5.330042583733105,ABEONA THERAPEUTICS INC,ABEO,GRYPHON DIGITAL MINING INC,GRYP
54509,54510,5.333540214762344,FOX FACTORY HOLDING CORP,FOXF,MARRONE BIO INNOVATIONS INC,MBII
8135,53557,5.345341607138154,REPLIGEN CORP,RGEN,INPHI CORP,IPHI
56138,56276,5.345536563437143,PARTS ID INC,ID,HYCROFT MINING HOLDING CORP,HYMC
16641,55759,5.352604427630625,ENCORE CAPITAL GROUP INC,ECPG,S R A X INC,SRAX
55196,56121,5.42200090310116,ROCKET PHARMACEUTICALS INC,RCKT,STITCH FIX INC,SFIX
38389,54228,5.443190488477719,ENTRAVISION COMMUNICATIONS CORP,EVC,APOLLO ENDOSURGERY INC,APEN
30106,56574,5.449554886968991,PLANTRONICS INC NEW,POLY,SERINA THERAPEUTICS INC,SER
55958,56373,5.467150422215299,FIVE POINT HOLDINGS LLC,FPH,ENVVENO MEDICAL CORP,NVNO
55326,55749,5.477223773646476,EVOLENT HEALTH INC,EVH,FORTERRA INC,FRTA
43166,56945,5.479101376775191,ELOXX PHARMACEUTICALS INC,ELOX,KATAPULT HOLDINGS INC,KPLT
56713,56947,5.521221309472951,VERB TECHNOLOGY COMPANY INC,VERB,GALERA THERAPEUTICS INC,GRTX
47203,51992,5.545288441579519,ATRICURE INC,ATRC,GLU MOBILE INC,GLUU
53357,55066,5.556936241506987,CORMEDIX INC,CRMD,ATARA BIOTHERAPEUTICS INC,ATRA
51103,56824,5.580536287271778,SOLITARIO RESOURCES CORP,XPL,CASTLE BIOSCIENCES INC,CSTL
51442,55070,5.833519181873594,CATALYST PHARMACEUTICALS INC,CPRX,CALITHERA BIOSCIENCES INC,CALA
53632,56491,5.8382670861058426,RIGNET INC,RNET,SELECT INTERIOR CONCEPTS INC,SIC
21368,54923,5.877990828982258,GOODRICH PETROLEUM CORP,GDP,VERITIV CORP,VRTV
55869,56012,5.881045512068826,ALTERYX INC,AYX,PETIQ INC,PETQ
54434,56302,5.88419933091877,NEUBASE THERAPEUTICS INC,NBSE,BURGERFI INTERNATIONAL INC,BFI
15114,56748,5.899655054979584,SEACHANGE INTERNATIONAL INC,SEAC,NEXTCURE INC,NXTC
377,50954,5.915952672636294,ENSERVCO CORP,ENSV,HOUSTON AMERICAN ENERGY CORP,HUSA
54781,56647,6.001036740908598,NEUROGENE INC,NGNE,HARPOON THERAPEUTICS INC,HARP
6213,10876,6.001934542471726,DAXOR CORP,DXR,REGENERON PHARMACEUTICALS INC,REGN
55899,56086,6.014779565756954,OKTA INC,OKTA,MONGODB INC,MDB
54946,56405,6.084109275360502,ADVERUM BIOTECHNOLOGIES INC,ADVM,EVERQUOTE INC,EVER
15802,56090,6.102679085985779,ASSERTIO HOLDINGS INC,ASRT,ALLIED GAMING & ENTERTAINMENT IN,AGAE
17936,54855,6.120722064735104,AGENUS INC,AGEN,AGILE THERAPEUTICS INC,AGRX
21515,53252,6.122901941603517,RITE AID CORP,RAD,OMEROS CORP,OMER
53613,54541,6.143212032788876,INFUSYSTEM HOLDINGS INC,INFU,RINGCENTRAL INC,RNG
31194,56017,6.146554405632644,IMPAC MORTGAGE HOLDINGS INC,IMH,AMERICAN VIRTUAL CLOUD TECH INC,AVCT
26127,55586,6.160157692498931,3 D SYSTEMS CORP DEL,DDD,CLEARSIDE BIOMEDICAL INC,CLSD
54507,55792,6.177389840439744,VYANT BIO INC,VYNT,ABITS GROUP INC,ABTS
16075,50732,6.222657577728686,INDUS REALTY TRUST INC,INDT,PARATEK PHARMACEUTICALS INC,PRTK
13585,56537,6.224857914030743,STRATTEC SECURITY CORP,STRT,LIVENT CORP,LTHM
3083,53989,6.235492073027823,M T S SYSTEMS CORP,MTSC,U S SILICA HOLDINGS INC,SLCA
51451,52837,6.2942970705736325,YIELD10 BIOSCIENCE INC,YTEN,NUVERRA ENVIRONMENTAL SOLUTS INC,NES
55883,56106,6.305572232388355,AKOUSTIS TECHNOLOGIES INC,AKTS,RHYTHM PHARMACEUTICALS INC,RYTM
34788,56619,6.324234410330004,MARINEMAX INC,HZO,COVETRUS INC,CVET
10959,54484,6.341031066369169,LIFETIME BRANDS INC,LCUT,MIRATI THERAPEUTICS INC,MRTX
16695,51421,6.370182339029911,1 800 FLOWERS COM INC,FLWS,EMERGENT BIOSOLUTIONS INC,EBS
54232,55796,6.426674809510923,REGULUS THERAPEUTICS INC,RGLS,XENETIC BIOSCIENCES INC,XBIO
52950,56532,6.432469941773414,LIVE VENTURES INC,LIVE,Y MABS THERAPEUTICS INC,YMAB
15243,21694,6.441586729177669,LITHIA MOTORS INC,LAD,SUPERIOR GROUP OF COMPANIES INC,SGC
2519,56429,6.444195524236611,KELLY SERVICES INC,KELYB,CHARAH SOLUTIONS INC,CHRA
46992,55479,6.458445074937443,FLOTEK INDUSTRIES INC,FTK,DULUTH HOLDINGS INC,DLTH
11801,55572,6.470996869952396,BIOLASE INC,BIOL,REATA PHARMACEUTICALS INC,RETA
10651,21617,6.50553054381238,GOOD TIMES RESTAURANTS INC,GTIM,SIFCO INDUSTRIES INC,SIF
7195,11558,6.516011545132477,LIGHT & WONDER INC,LNW,BED BATH & BEYOND INC,BBBY
211,37958,6.543976871720107,ADVANCED MICRO DEVICES INC,AMD,SUPPORT COM INC,SPRT
21072,55212,6.569413015601612,L S B INDUSTRIES INC,LXU,NEXTDECADE CORP,NEXT
40998,42517,6.56979528976428,RIGEL PHARMACEUTICALS INC,RIGL,ALERISLIFE INC,ALR
52670,53454,6.606829639820273,MERCADOLIBRE INC,MELI,AMERESCO INC,AMRC
21329,53367,6.612022534935362,OLIN CORP,OLN,SMART POWERR CORP,CREG
54540,55852,6.619274403458577,PEDEVCO CORP,PED,JOUNCE THERAPEUTICS INC,JNCE
45566,56238,6.62669357532724,STONEMOR INC,STON,SOLID BIOSCIENCES INC,SLDB
11415,56212,6.631111164709944,U S A TRUCK INC,USAK,A D T INC,ADT
52763,56169,6.65776626229935,URANIUM ENERGY CORP,UEC,CASA SYSTEMS INC,CASA
14310,16121,6.685431996476177,ACERAGEN INC,ACGN,A X T INC,AXTI
53689,55920,6.701662487186373,XTANT MEDICAL HOLDINGS INC,XTNT,Q X O INC,QXO
