permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
15306,57743,1.865245140439485,CERUS CORP,CERS,339112,HYPERFINE INC,HYPR,334510
4255,53300,1.8674553179148203,BIGLARI HOLDINGS INC,BH,551112,O P E N L A N E INC,KAR,423110
54774,57108,1.8802983626167882,22ND CENTURY GROUP INC,XXII,541715,ADITXT INC,ADTX,325412
13978,58460,1.881740249360014,SMITH MICRO SOFTWARE INC,SMSI,513210,UPEXI INC,UPXI,722511
45180,59612,1.886318005667647,ORAGENICS INC,OGEN,325412,60 DEGREES PHARMACEUTICALS INC,SXTP,325412
20763,55219,1.8964265528705844,FREEPORT MCMORAN INC,FCX,212230,PARAMOUNT GOLD NEVADA CORP,PZG,212220
58281,58777,1.8969205070034192,BOWMAN CONSULTING GROUP LTD,BWMN,541330,AVIDXCHANGE HOLDINGS INC,AVDX,513210
41998,55790,1.8983933802298374,QURATE RETAIL INC,QRTEB,516210,KARTOON STUDIOS INC,TOON,512110
57532,57998,1.9023485409186318,SOTERA HEALTH CO,SHC,541380,INNOVAGE HOLDING CORP,INNV,621610
56419,57621,1.9057646596446407,OPTIMIZERX CORP,OPRX,513210,CYCLO THERAPEUTICS INC,CYTH,325412
32009,59558,1.907678304298876,RALPH LAUREN CORP,RL,315250,KNIFE RIVER CORP,KNF,212321
21731,44115,1.9193867325948775,TERADYNE INC,TER,334515,FORMFACTOR INC,FORM,334413
55241,55911,1.922597771055095,GODADDY INC,GDDY,541512,SELECT WATER SOLUTIONS INC,WTTR,213112
55742,57072,1.9230173211922796,ORGANOGENESIS HOLDINGS INC,ORGO,325412,INARI MEDICAL INC,NARI,339112
55669,58691,1.9398822028425537,EKSO BIONICS HOLDINGS INC,EKSO,333249,GREENIDGE GENERATION HLDGS INC,GREE,522320
57248,59715,1.945923175071139,M S P RECOVERY INC,MSPR,518210,P M G C HOLDINGS INC,ELAB,325412
21121,59441,1.950430426883469,LOUISIANA PACIFIC CORP,LPX,321113,LEONARDO DRS INC,DRS,334511
17135,57029,1.9531177940988147,EGAIN CORP,EGAN,513210,ONEWATER MARINE INC,ONEW,441222
54830,56066,1.9593904412098362,SABRE CORP,SABR,519290,ROKU INC,ROKU,516210
13587,22807,1.963925881351229,A C I WORLDWIDE INC,ACIW,513210,MUELLER INDUSTRIES INC,MLI,332919
53941,54291,1.9685774029549377,VITAL ENERGY INC,VTLE,211120,P B F ENERGY INC,PBF,324110
3321,53964,1.9693226426122332,OWENS & MINOR INC NEW,OMI,423450,TRIPADVISOR INC,TRIP,561510
10992,58613,1.9712868484979775,ADTALEM GLOBAL EDUCATION INC,ATGE,611699,U S C B FINANCIAL HLDGS INC,USCB,522110
52303,54408,1.9720506887916853,TECHTARGET INC,TTGT,561499,CUSTOMERS BANCORP INC,CUBI,522110
55716,56307,1.9726786620258165,YUM CHINA HOLDINGS INC,YUMC,722511,RAFAEL HOLDINGS INC,RFL,523910
56692,59577,1.9746397271202079,ALTA EQUIPMENT GROUP INC,ALTG,423830,FORTREA HOLDINGS INC,FTRE,621511
16614,20974,1.9755451864994211,JUNIPER NETWORKS INC,JNPR,334118,INCOME OPPORTUNITY RLTY INVS INC,IOR,523910
55879,58043,1.97624608866231,PROPETRO HOLDING CORP,PUMP,213112,SEMRUSH HOLDINGS INC,SEMR,513210
50976,56500,1.976524367428298,NORTHEAST CMNTY BANCORP INC MD,NECB,522110,FRONTDOOR INC,FTDR,524126
55350,57914,1.9770044047023383,CRYOPORT INC,CYRX,481111,BOLT BIOTHERAPEUTICS INC,BOLT,424210
56008,58909,1.9773746673702737,KALA BIO INC,KALA,325412,NERDWALLET INC,NRDS,561499
15199,58082,1.9823285406240454,VIASAT INC,VSAT,334220,BETTER HOME & FINANCE HLDG CO,BETR,551112
54727,59066,1.9874471189003964,SINTX TECHNOLOGIES INC,SINT,339112,CINGULATE INC,CING,325412
9977,54026,1.998687497077405,M G P INGREDIENTS INC,MGPI,312140,ENPHASE ENERGY INC,ENPH,334413
10544,59381,2.006394899942295,TETRA TECHNOLOGIES INC,TTI,924110,XPERI INC,XPER,513210
56139,57107,2.014953751470741,CBDMD INC,YCBD,541810,SYSTEM1 INC,SST,523910
43620,55909,2.0179862932490793,WYNN RESORTS LTD,WYNN,721110,FLOOR & DECOR HOLDINGS INC,FND,449121
53427,55105,2.0201632921190296,S & W SEED CO,SANW,111998,COHERUS BIOSCIENCES INC,CHRS,325414
54278,55481,2.0222185169553777,NEOGENOMICS INC,NEO,541380,FIRST GUARANTY BANCSHARES INC,FGBI,522110
14175,37195,2.0232011146316236,NORTHWEST PIPE CO,NWPX,331210,ONESPAN INC,OSPN,541512
46110,58557,2.023296499937464,EYEPOINT PHARMACEUTICALS INC,EYPT,339112,CARIBOU BIOSCIENCES INC,CRBU,325414
21548,56453,2.0236840203665336,S P X TECHNOLOGIES INC,SPXC,332313,CRINETICS PHARMACEUTICALS INC,CRNX,325412
54574,55366,2.025951127258692,BURLINGTON STORES INC,BURL,455110,OLLIES BARGAIN OUTLET HLD INC,OLLI,455219
2600,55796,2.030503041790383,LANCASTER COLONY CORP,LANC,311941,XENETIC BIOSCIENCES INC,XBIO,561499
57143,59248,2.032041810468107,VERTEX INC,VERX,513210,EXCELERATE ENERGY INC,EE,221210
41080,56394,2.032869017862921,FLUOR CORP NEW,FLR,237990,B J S WHOLESALE CLUB HLDGS INC,BJ,455219
45679,55841,2.035811915346385,B & G FOODS INC NEW,BGS,311612,JELD WEN HOLDING INC,JELD,321918
13294,57994,2.0377945480904245,PATRIOT NATIONAL BANCORP INC,PNBK,522110,VOR BIOPHARMA INC,VOR,541715
11958,53214,2.037986884511489,ARTIVION INC,AORT,339112,SELECT MEDICAL HOLDINGS CORP,SEM,621498
47883,56148,2.041760027482024,STRATA SKIN SCIENCES INC,SSKN,339112,APELLIS PHARMACEUTICALS INC,APLS,325412
59,20035,2.0468976005204187,ADAMS RESOURCES & ENERGY INC,AE,424720,ALASKA AIRGROUP INC,ALK,481111
46691,55778,2.0486045417877397,CITI TRENDS INC,CTRN,315990,LAMB WESTON HOLDINGS INC,LW,311412
20010,57260,2.0514574785817885,AMERICAN AIRLINES GROUP INC,AAL,481111,PACTIV EVERGREEN INC,PTVE,561499
6617,56237,2.0541337334279253,CEL SCI CORP,CVM,325412,REKOR SYSTEMS INC,REKR,541512
13304,59547,2.0641644249254547,SIRIUS X M HOLDINGS INC NEW,SIRI,516210,ISPIRE TECHNOLOGY INC,ISPR,312230
7863,56280,2.065124013067769,MERCURY GENERAL CORP NEW,MCY,524126,VICTORY CAPITAL HOLDINGS INC,VCTR,523940
56465,58860,2.0672537754587896,TILRAY BRANDS INC,TLRY,325411,MINK THERAPEUTICS INC,INKT,325414
11324,55001,2.0727449505678726,SCOTTS MIRACLE GRO CO,SMG,325311,V 2 X INC,VVX,561210
45297,56700,2.0735958263241265,STAR EQUITY HOLDINGS INC,STRR,334510,BEAM GLOBAL,BEEM,334413
13759,57586,2.074116286542249,SOCKET MOBILE INC,SCKT,334220,SEER INC,SEER,541720
31779,54378,2.0746064000988858,TRIUMPH GROUP INC NEW,TGI,336413,MIMEDX GROUP INC,MDXG,339112
8135,58506,2.074844600113373,REPLIGEN CORP,RGEN,325414,C S DISCO INC,LAW,541511
682,57591,2.076526567924594,DOMINARI HOLDINGS INC,DOMH,541715,HYDROFARM HOLDINGS GROUP INC,HYFM,424990
56919,57662,2.078365385774869,R A P T THERAPEUTICS INC,RAPT,325412,BANZAI INTERNATIONAL INC,BNZI,513210
58554,59171,2.0828633857967316,NAUTICUS ROBOTICS INC,KITT,513210,ALTERNUS CLEAN ENERGY INC,ALCE,221118
54722,57609,2.092299290105049,NOVA LIFESTYLE INC,NVFY,337122,FORGE GLOBAL HOLDINGS INC,FRGE,523150
1100,58316,2.1173116661107767,CRAWFORD & CO,CRD,524210,LIFESTANCE HEALTH GROUP INC,LFST,621999
58975,59710,2.1183145385885505,REAL GOOD FOOD CO INC,RGF,311999,SIGNING DAY SPORTS INC,SGN,518210
53958,57454,2.1285798335425072,FORTRESS BIOTECH INC,FBIO,325412,DOCGO INC,DCGO,485111
58427,58469,2.1298554509356986,ACURX PHARMACEUTICALS INC,ACXP,325412,ISPECIMEN INC,ISPC,541715
54208,57449,2.134593198401247,ANYWHERE REAL ESTATE INC,HOUS,531210,PULMONX CORP,LUNG,339112
15800,59131,2.1404368009973265,YUNHONG GREEN CTI LTD,YHGJ,326199,THARIMMUNE INC,THAR,325412
1632,41584,2.156958186441161,FARMER BROTHERS CO,FARM,311920,RETRACTABLE TECHNOLOGIES INC,RVP,339112
58168,58783,2.1640666919698557,AGILON HEALTH INC,AGL,621999,SOLO BRANDS INC,DTC,339920
28836,30030,2.1692903098337646,HYSTER YALE INC,HY,333924,HARTE HANKS INC,HHS,541860
3031,56558,2.1788984855937588,MARCUS CORP,MCS,721110,GRID DYNAMICS HOLDINGS INC,GDYN,513210
10996,57063,2.179241974739604,A E S CORP,AES,221118,E2OPEN PARENT HOLDINGS INC,ETWO,523910
16488,55601,2.185619917237595,ATLANTICUS HOLDINGS CORP,ATLC,561499,TWILIO INC,TWLO,517112
55900,55958,2.1857295533608694,YEXT INC,YEXT,518210,FIVE POINT HOLDINGS LLC,FPH,531210
6391,10827,2.190236441296826,AVIS BUDGET GROUP INC,CAR,532111,QUIDELORTHO CORP,QDEL,325412
11486,54139,2.196987859182074,ORTHOFIX MEDICAL INC,OFIX,339112,PALO ALTO NETWORKS INC,PANW,334118
55912,57092,2.2011106625989276,ZYMEWORKS INC DE,ZYME,541715,SHIFT4 PAYMENTS INC,FOUR,513210
5,56514,2.2061998461348282,ATLANTIC AMERICAN CORP,AAME,524113,ARVINAS INC,ARVN,541715
55760,56308,2.2121901442718204,MAMMOTH ENERGY SERVICES INC,TUSK,213112,ARCUS BIOSCIENCES INC,RCUS,541715
52001,58895,2.2160855540868174,CANTALOUPE INC,CTLP,333310,ENTRADA THERAPEUTICS INC,TRDA,325412
13487,46418,2.217539740124434,MIND TECHNOLOGY INC,MIND,532490,INUVO INC,INUV,541512
3213,55828,2.218837572849644,BIOMERICA INC,BMRA,339112,SOLIGENIX INC,SNGX,541715
51459,58765,2.220200194369765,WILLDAN GROUP INC,WLDN,541330,JACKSON FINANCIAL INC,JXN,524113
32122,42400,2.2262341975722415,STONERIDGE INC,SRI,336390,A M N HEALTHCARE SERVICES INC,AMN,561311
6473,56804,2.227151266035944,ANIXA BIOSCIENCES INC,ANIX,325414,HEALTH CATALYST INC,HCAT,541611
4643,57055,2.2293423364815053,UNITED FIRE GROUP INC,UFCS,524210,RESEARCH SOLUTIONS INC,RSSS,561499
47203,54564,2.2306551039486293,ATRICURE INC,ATRC,339112,PIONEER POWER SOLUTIONS INC,PPSI,335311
54516,59275,2.2332311961187155,TONIX PHARMACEUTICALS HLDG CORP,TNXP,325412,EXPION360 INC,XPON,335910
14258,43976,2.2349253626902947,ASTROTECH CORP,ASTC,334516,HUDSON GLOBAL INC,HSON,561499
15939,21849,2.238520965370828,MERCURY SYSTEMS INC,MRCY,334418,V F CORP,VFC,315250
11705,54265,2.241128001445971,C P I AEROSTRUCTURES INC,CVU,336413,R H,RH,449110
53347,54971,2.2507598498922508,IRONWOOD PHARMACEUTICALS INC,IRWD,325412,SAGE THERAPEUTICS INC,SAGE,325412
11253,44712,2.2565079940571775,QUALCOMM INC,QCOM,334220,KRONOS WORLDWIDE INC,KRO,326130
56401,58914,2.264472441545691,DOMO INC,DOMO,541511,BRAZE INC,BRZE,513210
4685,6213,2.2805387771279113,UNIFI INC,UFI,313110,DAXOR CORP,DXR,339112
58233,58742,2.2807250679191395,FLYWIRE CORP,FLYW,522320,REMITLY GLOBAL INC,RELY,561499
13087,58524,2.2831847010526567,SYPRIS SOLUTIONS INC,SYPR,334418,SOHO HOUSE & CO INC,SHCO,721110
57665,59654,2.2878748017275954,VIVOS THERAPEUTICS INC,VVOS,611519,AMERICAN BATTERY TECHNOLOGY CO,ABAT,213114
16080,56691,2.291459976066911,AMKOR TECHNOLOGY INC,AMKR,334413,PINTEREST INC,PINS,519290
21694,23285,2.304475777189092,SUPERIOR GROUP OF COMPANIES INC,SGC,315990,KAISER ALUMINUM CORP,KALU,331313
1908,52838,2.3065619015199426,GRAY TELEVISION INC,GTN,516120,FLUENT INC,FLNT,334419
737,55129,2.3076084439430087,CAL MAINE FOODS INC,CALM,112310,LENDINGCLUB CORP,LC,522291
53196,54907,2.314650270052787,BROADCOM INC,AVGO,334413,ARISTA NETWORKS INC,ANET,334118
55303,56338,2.317691142318573,CEMTREX INC,CETX,334513,HELIUS MEDICAL TECHNOLOGIES INC,HSDT,339112
53629,55899,2.338647170877267,SEMILEDS CORP,LEDS,334413,OKTA INC,OKTA,513210
58056,59355,2.34001087307601,LUCKY STRIKE ENTERTAINMENT CORP,LUCK,713950,NOCERA INC,NCRA,561499
20270,51552,2.3418724762582452,BARNES GROUP INC,B,332618,GREAT LAKES DREDGE & DOCK CORP,GLDD,237990
55273,57421,2.342812081422359,RIMINI STREET INC,RMNI,561499,PLAYSTUDIOS INC,MYPS,523910
56738,57095,2.347065407505326,DRAFTKINGS INC,DKNG,523910,THE AZEK COMPANY INC,AZEK,326199
11807,56704,2.350630932306201,GULF RESOURCES INC,GURE,812990,HOOKIPA PHARMA INC,HOOK,325412
11946,59706,2.3531874481031263,WOLFSPEED INC,WOLF,334413,URGENT LY INC,ULY,523910
3580,50297,2.354535265802039,AGILYSYS INC,AGYS,423430,LIQUIDITY SERVICES INC,LQDT,811198
2577,10416,2.3576438537729625,PRIMEENERGY RESOURCES CORP,PNRG,211120,PERMA PIPE INTL HOLDINGS INC,PPIH,334416
4560,14043,2.3622958349858365,TRANSCAT INC,TRNS,334515,ACHIEVE LIFE SCIENCES INC,ACHV,325412
56141,58941,2.366191737856486,METROPOLITAN BANK HOLDING CORP,MCB,551111,FINWISE BANCORP,FINW,522110
45058,57170,2.3692524135485913,SAVARA INC,SVRA,325412,ABACUS LIFE INC,ABL,523910
6244,56221,2.377939052168605,AMTECH SYSTEMS INC,ASYS,333248,PLAYAGS INC,AGS,339999
11440,58775,2.3936427619529814,I C U MEDICAL INC,ICUI,339112,LIFE TIME GROUP HOLDINGS INC,LTH,713940
54832,55103,2.4007513428420975,XTI AEROSPACE INC,XTIA,541511,APPLIED DNA SCIENCES INC,APDN,541715
46846,56721,2.401680769997749,BUILDERS FIRSTSOURCE INC,BLDR,321113,AVANTOR INC,AVTR,334516
58595,59070,2.404519835447472,RALLYBIO CORP,RLYB,325412,FINGERMOTION INC,FNGR,531210
58759,58961,2.4086454802489916,CALIDI BIOTHERAPEUTICS INC,CLDI,523910,CARDIO DIAGNOSTICS HOLDINGS INC,CDIO,325412
12569,14582,2.410676196772682,HAIN CELESTIAL GROUP INC,HAIN,311514,JAKKS PACIFIC INC,JAKK,339930
56379,59342,2.4114160825308257,LOTTERY COM INC,LTRY,523910,NETCAPITAL INC,NCPL,454110
10020,53198,2.421123708828577,CHAMPIONS ONCOLOGY INC,CSBR,325412,CUMBERLAND PHARMACEUTICALS INC,CPIX,325412
9128,20982,2.421164775327725,KORU MEDICAL SYSTEMS INC,KRMD,339112,CORECARD CORP,CCRD,332722
37154,55918,2.423596378166159,EXELIXIS INC,EXEL,541715,N C S MULTISTAGE HOLDINGS INC,NCSM,213112
53097,54822,2.426105009411417,FIRST SAVINGS FINANCIAL GRP INC,FSFG,522180,HENNESSY ADVISORS INC,HNNA,523940
20805,45192,2.4356531001112907,GENESCO INC,GCO,458210,ANGIODYNAMICS INC,ANGO,339112
20666,53456,2.4529963289669956,ESPEY MANUFACTURING & ELCTRS COR,ESP,334419,B W X TECHNOLOGIES INC,BWXT,333611
52404,56002,2.457799769543855,THERIVA BIOLOGICS INC,TOVX,325412,CIBUS INC,CBUS,541715
35026,59560,2.458514759173783,C N X RESOURCES CORP,CNX,211120,ATMUS FILTRATION TECH INC,ATMU,336390
4879,7065,2.4593907288918304,WESTERN DIGITAL CORP,WDC,334112,MICRON TECHNOLOGY INC,MU,334413
58218,58925,2.4594196393023293,ONKURE THERAPEUTICS INC,OKUR,541715,BLACKBOXSTOCKS INC,BLBX,513210
4494,10070,2.463295911065692,SUNLINK HEALTH SYSTEMS INC,SSY,622110,WESTWATER RESOURCES INC,WWR,531110
9023,52520,2.467102736736982,AMERICAS CAR MART INC,CRMT,441120,D H I GROUP INC,DHX,561499
55162,57587,2.468377242903668,SHAKE SHACK INC,SHAK,722511,DOORDASH INC,DASH,459999
9028,57232,2.4735130800128164,D M C GLOBAL INC,BOOM,331221,FLUX POWER HOLDINGS INC,FLUX,335910
6883,54167,2.4763241155795455,MESA LABORATORIES INC,MLAB,339112,PERFORMANT HEALTHCARE INC,PHLT,561110
55458,59557,2.4791026984864555,P D S BIOTECHNOLOGY CORP,PDSB,424210,ACELYRIN INC,SLRN,541715
8186,9476,2.4857811536411507,CELLDEX THERAPEUTICS INC,CLDX,325412,NATURAL ALTERNATIVES INTL INC,NAII,325411
55746,58597,2.4862471692109493,BLACKLINE INC,BL,541511,RAPID MICRO BIOSYSTEMS INC,RPID,333248
53546,57417,2.4948485568953744,VERA BRADLEY INC,VRA,316990,ALLEGRO MICROSYSTEMS INC,ALGM,334413
13240,53349,2.4985553397089486,MILLER INDUSTRIES INC TENN,MLR,336211,QUINSTREET INC,QNST,561499
55028,58428,2.5006358681856646,LOGICMARK INC,LGMK,561621,ALZAMEND NEURO INC,ALZN,325412
6992,7506,2.500880844511128,R F INDUSTRIES LTD,RFIL,334417,BEST BUY COMPANY INC,BBY,334419
53096,57139,2.516539844854927,DIGIMARC CORP NEW,DMRC,541512,GOHEALTH INC,GOCO,524210
15321,53286,2.5218593848417603,CIENA CORP,CIEN,334210,FORTINET INC,FTNT,334118
57865,59561,2.530975311435527,LOANDEPOT INC,LDI,522310,MONOGRAM TECHNOLOGIES INC,MGRM,339113
55468,57427,2.5380001258594453,SURGERY PARTNERS INC,SGRY,621111,BIODESIX INC,BDSX,621511
14828,59580,2.5395183185348413,PEGASYSTEMS INC,PEGA,541512,KODIAK GAS SERVICES INC,KGS,213112
56335,57103,2.552117896535208,DOCUSIGN INC,DOCU,513210,MIRION TECHNOLOGIES INC,MIR,334519
52669,53576,2.5528397458581855,MASIMO CORP,MASI,334510,L P L FINANCIAL HOLDINGS INC,LPLA,523150
39154,56908,2.5738101708492698,ASPIRA WOMENS HEALTH INC,AWH,325412,CABALETTA BIO INC,CABA,424210
7195,53550,2.574561624990397,LIGHT & WONDER INC,LNW,713120,BOOZ ALLEN HAMILTON HOLDING CORP,BAH,541611
5674,13753,2.577285457403472,PROG HOLDINGS INC,PRG,532490,RESMED INC,RMD,339112
7064,13987,2.5806895814006316,SHYFT GROUP INC,SHYF,561499,CORE LABORATORIES INC,CLB,213112
11764,56889,2.586064569141297,CONSUMER PORTFOLIO SVCS INC,CPSS,522291,BLADE AIR MOBILITY INC,BLDE,481219
15314,55298,2.5861686200710237,VERICEL CORP,VCEL,325414,APPFOLIO INC,APPF,513210
14923,55187,2.586938023793386,TRANSACT TECHNOLOGIES INC,TACT,334118,VOLITIONRX LTD,VNRX,621999
56732,57070,2.5932205440533727,BEYOND AIR INC,XAIR,325412,ZENTALIS PHARMACEUTICALS INC,ZNTL,325412
56475,58115,2.5971101540137984,ARLO TECHNOLOGIES INC,ARLO,334310,BIOTE CORP,BTMD,611519
55341,58293,2.605498957854098,PAYPAL HOLDINGS INC,PYPL,561499,FRONTIER COMMUNICATIONS PRINT,FYBR,517121
10390,17205,2.6179704058220463,BIOLIFE SOLUTIONS INC,BLFS,334510,T K O GROUP HOLDINGS INC,TKO,512110
53682,58465,2.6251807044847566,PACIRA BIOSCIENCES INC,PCRX,325412,INDIE SEMICONDUCTOR INC,INDI,334413
58331,59685,2.6285256287623597,BETTER CHOICE CO INC,BTTR,459999,NORTHANN CORP,NCL,561499
7317,50293,2.6422785376570244,ONTO INNOVATION INC,ONTO,334519,CROCS INC,CROX,316210
51442,56665,2.644483177895543,CATALYST PHARMACEUTICALS INC,CPRX,325412,BALLYS CORP,BALY,721110
8549,59672,2.648023366254988,LAKELAND INDUSTRIES INC,LAKE,339113,N C R ATLEOS CORP,NATL,333310
54333,57019,2.6552601270069935,ORAMED PHARMACEUTICALS INC,ORMP,453998,BEAM THERAPEUTICS INC,BEAM,325414
12938,46994,2.655959108468103,MOTORCAR PARTS OF AMERICA INC,MPAA,336390,ALTIMMUNE INC,ALT,325412
15471,59236,2.660452366320532,RAMBUS INC,RMBS,334413,ZENTEK LTD,ZTEK,212319
20569,54029,2.6759392878124837,DELTA AIR LINES INC,DAL,481111,MACOM TECHNOLOGY SOLS HLDS INC,MTSI,334413
58077,59194,2.6830511474939347,ROYALTY MANAGEMENT HOLDING CORP,RMCO,523910,S K Y X PLATFORMS CORP,SKYX,335129
54540,54866,2.685861643943563,PEDEVCO CORP,PED,211120,QUEST RESOURCE HOLDING CORP,QRHC,562219
27321,56883,2.6936114724370883,MEXCO ENERGY CORP,MXC,211120,EQUINOX GOLD CORP,EQX,523910
9418,54620,2.6961861444544297,SECURITY NATIONAL FINANCIAL CORP,SNFCA,524113,VERACYTE INC,VCYT,621511
54750,57056,2.696228129552154,INSTALLED BUILDING PRODUCTS INC,IBP,238310,SPHERE ENTERTAINMENT CO,SPHR,711510
54057,58002,2.7084486383005064,CLEARSIGN TECHNOLOGIES CORP,CLIR,334513,SUN COUNTRY AIRLINES HLDGS INC,SNCY,551112
20897,56762,2.7148970107229533,HECLA MINING CO,HL,212220,MAYVILLE ENGINEERING CO INC,MEC,332119
21617,54723,2.7225959597378258,SIFCO INDUSTRIES INC,SIF,336412,ULTRAGENYX PHARMACEUTICALS INC,RARE,325412
55060,56971,2.7237770008359696,WAYFAIR INC,W,459999,GROWGENERATION CORP,GRWG,444240
37913,58645,2.738671415079118,AXCELIS TECHNOLOGIES INC,ACLS,333248,AUTHID INC,AUID,513210
58544,58734,2.7455486442890624,ACUMEN PHARMACEUTICALS INC,ABOS,325414,LIGHTWAVE LOGIC INC,LWLG,334413
54555,56950,2.755761163369069,EVOKE PHARMA INC,EVOK,325412,LEAFLY HOLDINGS INC,LFLY,513210
17303,44705,2.7599952335161473,PLUG POWER INC,PLUG,335999,COMPASS MINERALS INTL INC,CMP,212390
21128,53082,2.7615530177859666,M B I A INC,MBI,524126,M Y R GROUP INC DE,MYRG,237110
56413,56944,2.7616751792556826,KEZAR LIFE SCIENCES INC,KZR,456110,89BIO INC,ETNB,325412
5230,56451,2.7703384527469734,TELEPHONE & DATA SYSTEMS INC,TDS,517112,COASTAL FINANCIAL CORP,CCB,522180
56163,58529,2.7707354655132526,DENALI THERAPEUTICS INC,DNLI,325414,TRAEGER INC,COOK,335220
55396,57148,2.7815711544644173,SUNRUN INC,RUN,238210,LUCID GROUP INC,LCID,523910
11011,56365,2.7871627115286426,STERLING CONSTRUCTION CO INC,STRL,237310,CONSTRUCTION PARTNERS INC,ROAD,237310
12917,41698,2.794021337556993,N N INC,NNBR,332991,GLEN BURNIE BANCORP,GLBZ,522110
17202,46559,2.79412758304361,QUICKLOGIC CORP,QUIK,334413,DEXCOM INC,DXCM,339112
20193,58515,2.796114654261153,AMREP CORP,AXR,237210,DUOLINGO INC,DUOL,561499
51408,58439,2.8089950210226267,REGIONAL HEALTH PROPERTIES INC,RHE,623110,1STDIBS COM INC,DIBS,459999
12608,38418,2.8160517540212737,FLAGSTAR FINANCIAL INC,FLG,522180,DIGITAL TURBINE INC,APPS,541512
15567,16110,2.816995391201266,8X8 INC NEW,EGHT,517121,PROTALIX BIOTHERAPEUTICS INC,PLX,325414
58003,59012,2.818763529857627,OLO INC,OLO,513210,WEAVE COMMUNICATION INC,WEAV,541512
13758,37528,2.8244346153055364,SINCLAIR INC,SBGI,516120,RIBBON COMMUNICATIONS INC,RBBN,334418
38439,58525,2.824796433731809,LANTRONIX INC,LTRX,334118,MOVING IMAGE TECHNOLOGIES INC,MITQ,333316
54381,56382,2.827062221669971,TEMPEST THERAPEUTICS INC,TPST,541715,NIKOLA CORP,NKLA,336110
58911,59172,2.8331069043716166,RIVIAN AUTOMOTIVE INC,RIVN,551112,COSMOS HEALTH INC,COSM,541611
57434,58546,2.8335196343598055,HYZON MOTORS INC,HYZN,523910,CARMELL CORP,CTCX,541715
55886,59024,2.8339979411781346,HAMILTON LANE INC,HLNE,523940,SAMSARA INC,IOT,423490
12557,59238,2.849915743776291,CENTURY CASINOS INC,CNTY,721110,EMPIRE PETROLEUM CORP,EP,213112
11204,59662,2.8527504045509007,A T N INTERNATIONAL INC,ATNI,551112,NEUMORA THERAPEUTICS INC,NMRA,541720
56298,58662,2.852811361614778,GENPREX INC,GNPX,325412,FOCUS UNIVERSAL INC,FCUV,334513
53108,59200,2.878594266582833,CLEARWATER PAPER CORP,CLW,322130,B R C INC,BRCC,523910
6093,58584,2.8813522556460835,KEY TRONICS CORP,KTCC,334418,NUVALENT INC,NUVL,622310
54006,57345,2.8918338119992395,ALLISON TRANSMISSION HLDGS INC,ALSN,423690,PERELLA WEINBERG PARTNERS,PWP,523940
51448,51547,2.8925232829378964,GLOBALSTAR INC,GSAT,517810,ALLEGIANT TRAVEL CO,ALGT,481111
211,57418,2.893645637246237,ADVANCED MICRO DEVICES INC,AMD,334413,ATEA PHARMACEUTICALS INC,AVIR,325412
54685,57666,2.9014808673753185,XENCOR INC,XNCR,325412,CONTEXTLOGIC INC,LOGC,541890
57567,59564,2.907604223186804,NAYA BIOSCIENCES INC,NAYA,339112,TECHPRECISION CORP,TPCS,333998
7135,56230,2.913633989628112,REX AMERICAN RESOURCES CORP,REX,325199,TARGET HOSPITALITY CORP,TH,523910
45428,57425,2.9261097315742126,NEUROMETRIX INC,NURO,339112,MISSION PRODUCE INC,AVO,115114
644,57580,2.9284236011610933,BRIDGFORD FOODS CORP,BRID,311612,TELOS CORP,TLS,541512
1852,29717,2.940640335052869,FOSTER L B CO,FSTR,331110,CHART INDUSTRIES INC,GTLS,332313
11960,14838,2.946126653287913,UNIVERSAL ELECTRONICS INC,UEIC,334310,STRATEGIC EDUCATION INC,STRA,611310
57970,59615,2.9464496609029887,RELIANCE GLOBAL GROUP INC,RELI,524210,ALLURION TECHNOLOGIES INC,ALUR,523910
12539,58024,2.9483770522642065,ITRON INC,ITRI,334515,COUPANG INC,CPNG,459999
54673,55326,2.948623170206739,LIQTECH INTERNATIONAL INC,LIQT,334416,EVOLENT HEALTH INC,EVH,561110
20890,59661,2.950356600396181,HAWAIIAN ELECTRIC INDUSTRIES INC,HE,551112,MDB CAPITAL HOLDINGS LLC,MDBH,551112
56649,58158,2.951722919800632,HOTH THERAPEUTICS INC,HOTH,325412,SYMBOTIC INC,SYM,423830
56062,56269,2.958422591215533,KRYSTAL BIOTECH INC,KRYS,325414,ADAPTHEALTH CORP,AHCO,621610
15441,59414,2.959667898525818,BIO KEY INTERNATIONAL INC,BKYI,335999,MOBILEYE GLOBAL INC,MBLY,513210
4722,51423,2.9818749159209,U S ENERGY CORP,USEG,211120,HERC HOLDINGS INC,HRI,532490
12484,43145,2.986329021712921,DECKERS OUTDOOR CORP,DECK,315990,NETFLIX INC,NFLX,532282
58474,59581,2.986647232662976,LEGALZOOM COM INC,LZ,541110,SAVERS VALUE VILLAGE INC,SVV,459999
45004,55672,2.992797471257221,ULTRA CLEAN HOLDINGS INC,UCTT,334413,MEDPACE HOLDINGS INC,MEDP,541715
58495,59713,2.995337236661915,VERVE THERAPEUTICS INC,VERV,541715,SHIMMICK CORP,SHIM,237990
57411,58512,2.9988334229002565,SOFI TECHNOLOGIES INC,SOFI,523910,VICTORIAS SECRET & CO,VSCO,458110
